id,year,category,nominee,artist
4332,1969,Best R&B Vocal Performance By A Duo Or Group,It's Your Thing,Isley Brothers
4333,1969,Best R&B Instrumental Performance,Games People Play,King Curtis
4335,1969,Best Soul Gospel Performance,Oh Happy Day,Edwin Hawkins Singers
4336,1969,"Best Country Vocal Performance, Female",Stand By Your Man,Tammy Wynette
4337,1969,"Best Country Vocal Performance, Male",A Boy Named Sue,Johnny Cash
4338,1969,Best Country Performance By A Duo Or Group With Vocal,MacArthur Park,Waylon Jennings & The Kimberlys
4339,1969,Best Country Instrumental Performance,The Nashville Brass Featuring Danny Davis Play More Nashville Sounds,Nashville Brass With Danny Davis
4341,1969,Best Sacred Performance (Non-Classical),Ain't That Beautiful Singing,Jake Hess
4342,1969,Best Gospel Performance,In Gospel Country,Porter Wagoner & The Blackwood Brothers
4343,1969,Best Folk Performance,Clouds,Joni Mitchell
4347,1969,Best Recording For Children,"Peter, Paul And Mommy","Peter, Paul And Mary"
4348,1969,Best Comedy Recording,Bill Cosby,Bill Cosby
4349,1969,Best Spoken Word Recording,We Love You Call Collect,Art Linkletter & Diane Linkletter
4350,1969,"Best Instrumental Jazz Performance, Small Group Or Soloist With Small Group",Willow Weep For Me,Wes Montgomery
4351,1969,"Best Instrumental Jazz Performance, Large Group Or Soloist With Large Group",Walking In Space,Quincy Jones
4360,1968,Record Of The Year,Mrs. Robinson,Simon And Garfunkel
4361,1968,Album Of The Year,By The Time I Get To Phoenix,Glen Campbell
4369,1968,"Best Contemporary Pop Vocal Performance, Female",Do You Know The Way To San Jose?,Dionne Warwick
4370,1968,"Best Contemporary Pop Vocal Performance, Male",Light My Fire,Jose Feliciano
4371,1968,Best Contemporary Pop Performance - Vocal Duo Or Group,Mrs. Robinson,Simon And Garfunkel
4372,1968,"Best Contemporary Pop Performance, Chorus",Mission Impossible/Norwegian Wood Medley,Alan Copeland Singers
4373,1968,"Best Contemporary Pop Performance, Instrumental",Classical Gas,Mason Williams
4374,1968,"Best Rhythm & Blues Vocal Performance, Female",Chain Of Fools,Aretha Franklin
4375,1968,"Best Rhythm & Blues Vocal Performance, Male",(Sittin' On) The Dock Of The Bay,Otis Redding
4376,1968,"Best Rhythm & Blues Performance By A Duo Or Group, Vocal Or Instrumental",Cloud Nine,The Temptations
4378,1968,"Best Country Vocal Performance, Female",Harper Valley P.T.A.,Jeannie C. Riley
4379,1968,"Best Country Vocal Performance, Male",Folsom Prison Blues,Johnny Cash
4380,1968,"Best Country Performance, Duo Or Group - Vocal Or Instrumental",Foggy Mountain Breakdown,Flatt And Scruggs
4382,1968,Best Sacred Performance,Beautiful Isle Of Somewhere,Jake Hess
4383,1968,Best Gospel Performance,The Happy Gospel Of The Happy Goodmans,The Happy Goodman Family
4384,1968,Best Soul Gospel Performance,The Soul Of Me,Dottie Rambo
4385,1968,Best Folk Performance,Both Sides Now,Judy Collins
4389,1968,Best Comedy Recording,"To Russell, My Brother, Whom I Slept With",Bill Cosby
4390,1968,Best Spoken Word Recording,Lonesome Cities,Rod McKuen
4391,1968,Best Instrumental Jazz Performance - Small Group Or Soloist With Small Group,Bill Evans At The Montreux Jazz Festival,Bill Evans Trio
4392,1968,Best Instrumental Jazz Performance - Large Group Or Soloist With Large Group,And His Mother Called Him Bill,Duke Ellington
4400,1967,Record Of The Year,"Up, Up And Away",5th Dimension
4401,1967,Album Of The Year,Sgt. Pepper's Lonely Hearts Club Band,The Beatles
4404,1967,"Best Vocal Performance, Female",Ode To Billie Joe,Bobbie Gentry
4405,1967,"Best Vocal Performance, Male",By The Time I Get To Phoenix,Glen Campbell
4406,1967,Best Instrumental Performance,Chet Atkins Picks The Best,Chet Atkins
4407,1967,Best Performance By A Vocal Group,"Up, Up And Away",5th Dimension
4408,1967,Best Performance By A Chorus,"Up, Up And Away",Johnny Mann Singers
4469,1966,"Best Contemporary (R&R) Group Performance, Vocal Or Instrumental","Monday, Monday",Mamas And The Papas
4411,1967,Best Comedy Recording,Revenge,Bill Cosby
4413,1967,"Best Instrumental Jazz Performance, Small Group Or Soloist With Small Group","Mercy, Mercy, Mercy",Cannonball Adderley Quintet
4414,1967,"Best Instrumental Jazz Performance, Large Group Or Soloist With Large Group",Far East Suite,Duke Ellington
4415,1967,Best Contemporary Single,"Up, Up And Away",5th Dimension
4416,1967,Best Contemporary Album,Sgt. Pepper's Lonely Hearts Club Band,The Beatles
4417,1967,Best Contemporary Female Solo Vocal Performance,Ode To Billie Joe,Bobbie Gentry
4418,1967,Best Contemporary Male Solo Vocal Performance,By The Time I Get To Phoenix,Glen Campbell
4419,1967,Best Contemporary Group Performance (Vocal Or Instrumental),"Up, Up And Away",5th Dimension
4420,1967,Best Rhythm & Blues Recording,Respect,Aretha Franklin
4421,1967,"Best Rhythm & Blues Solo Vocal Performance, Female",Respect,Aretha Franklin
4422,1967,"Best Rhythm & Blues Solo Vocal Performance, Male",Dead End Street,Lou Rawls
4423,1967,"Best Rhythm & Blues Group Performance, Vocal Or Instrumental",Soul Man,Sam And Dave
4424,1967,Best Sacred Performance,How Great Thou Art,Elvis Presley
4425,1967,Best Gospel Performance,More Grand Old Gospel,Porter Wagoner And The Blackwood Brothers Quartet
4426,1967,Best Folk Performance,Gentle On My Mind,John Hartford
4427,1967,Best Country & Western Recording,Gentle On My Mind,Glen Campbell
4428,1967,"Best Country & Western Solo Vocal Performance, Female",I Don't Wanna Play House,Tammy Wynette
4429,1967,"Best Country & Western Solo Vocal Performance, Male",Gentle On My Mind,Glen Campbell
4430,1967,"Best Country & Western Performance Duet, Trio Or Group (Vocal Or Instrumental)",Jackson,Johnny Cash & June Carter
4432,1967,"Best Spoken Word, Documentary Or Drama Recording",Gallant Men,Everett M. Dirksen
4433,1967,Best Recording For Children,Dr. Seuss: How The Grinch Stole Christmas,Boris Karloff
4450,1966,Record Of The Year,Strangers In The Night,Frank Sinatra
4451,1966,Album Of The Year,A Man And His Music,Frank Sinatra
4454,1966,"Best Vocal Performance, Female",If He Walked Into My Life,Eydie Gorme
4455,1966,"Best Vocal Performance, Male",Strangers In The Night,Frank Sinatra
4456,1966,Best Instrumental Performance (Other Than Jazz),What Now My Love,Herb Alpert And The Tijuana Brass
4457,1966,Best Performance By A Vocal Group,A Man And A Woman,Anita Kerr Singers
4458,1966,Best Performance By A Chorus,Somewhere My Love (Lara's Theme From Dr. Zhivago),Ray Conniff Singers
4461,1966,Best Comedy Performance,Wonderfulness,Bill Cosby
4462,1966,"Best Spoken Word, Documentary Or Drama Recording",Edward R. Murrow - A Reporter Remembers Vol. I The War Years,Edward R. Murrow
4463,1966,Best Recording For Children,"Dr. Seuss Presents - ""If I Ran The Zoo"" And ""Sleep Book""",Marvin Miller
4465,1966,Best Instrumental Jazz Performance - Group Or Soloist With Group,Goin' Out Of My Head,Wes Montgomery
4467,1966,Best Contemporary (R&R) Recording,Winchester Cathedral,New Vaudeville Band
4468,1966,Best Contemporary (R&R) Solo Vocal Performance - Male Or Female,Eleanor Rigby,Paul McCartney
4470,1966,Best Rhythm & Blues Recording,Crying Time,Ray Charles
4471,1966,"Best Rhythm & Blues Solo Vocal Performance, Male Or Female",Crying Time,Ray Charles
4472,1966,"Best Rhythm & Blues Group Performance, Vocal Or Instrumental",Hold It Right There,Ramsey Lewis
4473,1966,Best Folk Recording,Blues In The Street,Cortelia Clark
4474,1966,Best Sacred Recording (Musical),Grand Old Gospel,Porter Wagoner And The Blackwood Brothers
4475,1966,Best Country & Western Recording,Almost Persuaded,David Houston
4476,1966,Best Country & Western Vocal Performance - Female,Don't Touch Me,Jeannie Seely
4477,1966,"Best Country & Western Vocal Performance, Male",Almost Persuaded,David Houston
4493,1965,Record Of The Year,A Taste Of Honey,Herb Alpert And The Tijuana Brass
4494,1965,Album Of The Year,September Of My Years,Frank Sinatra
4497,1965,"Best Vocal Performance, Female",My Name Is Barbra,Barbra Streisand
4498,1965,"Best Vocal Performance, Male",It Was A Very Good Year,Frank Sinatra
4617,1963,Best Comedy Performance,"Hello Mudduh, Hello Faddah",Allan Sherman
4499,1965,"Best Instrumental Performance, Non-Jazz",A Taste Of Honey,Herb Alpert And The Tijuana Brass
4500,1965,Best Performance By A Vocal Group,We Dig Mancini,Anita Kerr Singers
4501,1965,Best Performance By A Chorus,Anyone For Mozart?,Ward Swingle (The Swingle Singers)
4504,1965,Best Comedy Performance,Why Is There Air?,Bill Cosby
4505,1965,Best Spoken Word Or Drama Recording,John F. Kennedy - As We Remember Him,(John F. Kennedy)
4507,1965,Best Recording For Children,"Dr. Seuss Presents ""Fox In Sox"" And ""Green Eggs And Ham""",Marvin Miller
4509,1965,Best Instrumental Jazz Performance - Small Group Or Soloist With Small Group,"The ""In"" Crowd",Ramsey Lewis Trio
4510,1965,Best Instrumental Jazz Performance - Large Group Or Soloist With Large Group,Ellington '66,Duke Ellington
4514,1965,Best Contemporary (R&R) Single,King Of The Road,Roger Miller
4515,1965,Best Contemporary (R&R) Vocal Performance - Female,I Know A Place,Petula Clark
4516,1965,Best Contemporary (R&R) Vocal Performance - Male,King Of The Road,Roger Miller
4517,1965,Best Contemporary (R&R) Performance - Group (Vocal Or Instrumental),Flowers On The Wall,The Statler Brothers
4518,1965,Best Rhythm & Blues Recording,Papa's Got A Brand New Bag,James Brown
4519,1965,Best Folk Recording,An Evening With Belafonte/Makeba,Harry Belafonte & Miriam Makeba
4520,1965,Best Gospel Or Other Religious Recording (Musical),Southland Favorites,George Beverly Shea And The Anita Kerr Singers
4521,1965,Best Country & Western Single,King Of The Road,Roger Miller
4522,1965,Best Country & Western Album,The Return Of Roger Miller,Roger Miller
4523,1965,Best Country & Western Vocal Performance - Female,Queen Of The House,Jody Miller
4524,1965,Best Country & Western Vocal Performance - Male,King Of The Road,Roger Miller
4540,1964,Record Of The Year,The Girl From Ipanema,Stan Getz & Astrud Gilberto
4541,1964,Album Of The Year,Getz/Gilberto,Stan Getz & João Gilberto
4545,1964,"Best Vocal Performance, Female",People,Barbra Streisand
4546,1964,"Best Vocal Performance, Male","Hello, Dolly!",Louis Armstrong
4547,1964,Best Instrumental Jazz Performance - Small Group Or Soloist With Small Group,Getz/Gilberto,Stan Getz
4548,1964,Best Instrumental Jazz Performance - Large Group Or Soloist With Large Group,Guitar From Ipanema,Laurindo Almeida
4550,1964,Best Instrumental Performance - Non-Jazz,The Pink Panther,Henry Mancini
4553,1964,Best Performance By A Vocal Group,A Hard Day's Night,The Beatles
4554,1964,Best Performance By A Chorus,The Swingle Singers Going Baroque,Ward Swingle (The Swingle Singers)
4557,1964,Best Comedy Performance,I Started Out As A Child,Bill Cosby
4558,1964,"Best Documentary, Spoken Word Or Drama Recording (Other Than Comedy)",BBC Tribute To John F. Kennedy,That Was The Week That Was (Cast)
4563,1964,Best Recording For Children,Mary Poppins,"Julie Andrews, Dick Van Dyke"
4564,1964,Best Rock & Roll Recording,Downtown,Petula Clark
4565,1964,Best Rhythm & Blues Recording,How Glad I Am,Nancy Wilson
4566,1964,Best Folk Recording,We'll Sing In The Sunshine,Gale Garnett
4567,1964,Best Gospel Or Other Religious Recording (Musical),Great Gospel Songs,Tennessee Ernie Ford
4569,1964,Best Country & Western Single,Dang Me,Roger Miller
4570,1964,Best Country & Western Album,Dang Me/Chug-A-Lug,Roger Miller
4571,1964,Best Country & Western Vocal Performance - Female,Here Comes My Baby,Dottie West
4572,1964,Best Country & Western Vocal Performance - Male,Dang Me,Roger Miller
4587,1963,Record Of The Year,Days Of Wine And Roses,Henry Mancini
4588,1963,Album Of The Year (Other Than Classical),The Barbra Streisand Album,Barbra Streisand
4592,1963,"Best Vocal Performance, Female",The Barbra Streisand Album,Barbra Streisand
4593,1963,"Best Vocal Performance, Male",Wives And Lovers,Jack Jones
4594,1963,Best Instrumental Jazz Performance - Soloist Or Small Group,Conversations With Myself,Bill Evans
4595,1963,Best Instrumental Jazz Performance - Large Group,"Encore: Woody Herman, 1963",Woody Herman
4597,1963,Best Performance By An Orchestra - For Dancing,This Time By Basie! Hits Of The 50's And 60's,Count Basie
4598,1963,Best Performance By An Orchestra Or Instrumentalist With Orchestra - Primarily Not Jazz Or For Dancing,Java,Al Hirt
4601,1963,Best Performance By A Vocal Group,Blowin' In The Wind,"Peter, Paul And Mary"
4602,1963,Best Performance By A Chorus,Bach's Greatest Hits,Ward Swingle (The Swingle Singers)
4618,1963,"Best Documentary, Spoken Word Or Drama Recording (Other Than Comedy)",Who's Afraid Of Virginia Woolf?,"(Uta Hagen, Arthur Hill, George Grizzard & Melinda Dillon)"
4622,1963,Best Recording For Children,Bernstein Conducts For Young People,Leonard Bernstein
4623,1963,Best Rock & Roll Recording,Deep Purple,April Stevens And Nino Tempo
4624,1963,Best Country & Western Recording,Detroit City,Bobby Bare
4625,1963,Best Rhythm & Blues Recording,Busted,Ray Charles
4626,1963,Best Folk Recording,Blowin' In The Wind,"Peter, Paul And Mary"
4627,1963,Best Gospel Or Other Religious Recording (Musical),Dominique,Soeur Sourire
4629,1962,Record Of The Year,I Left My Heart In San Francisco,Tony Bennett
4630,1962,Album Of The Year (Other Than Classical),The First Family,Vaughn Meader
4634,1962,"Best Solo Vocal Performance, Female",Ella Swings Brightly With Nelson Riddle,Ella Fitzgerald
4635,1962,"Best Solo Vocal Performance, Male",I Left My Heart In San Francisco,Tony Bennett
4636,1962,Best Jazz Performance - Soloist Or Small Group (Instrumental),Desafinado,Stan Getz
4637,1962,Best Jazz Performance - Large Group (Instrumental),Adventures In Jazz,Stan Kenton
4639,1962,Best Performance By An Orchestra - For Dancing,Fly Me To The Moon Bossa Nova,Joe Harnell
4640,1962,Best Performance By An Orchestra Or Instrumentalist With Orchestra - Primarily Not Jazz Or For Dancing,The Colorful Peter Nero,Peter Nero
4643,1962,Best Performance By A Vocal Group,If I Had A Hammer,"Peter, Paul And Mary"
4644,1962,Best Performance By A Chorus,Presenting The New Christy Minstrels,The New Christy Minstrels
4657,1962,Best Comedy Performance,The First Family,Vaughn Meader
4658,1962,Best Documentary Or Spoken Word Recording (Other Than Comedy),The Story-Teller: A Session With Charles Laughton,Charles Laughton
4661,1962,Best Recording For Children,Saint-Saens: Carnival Of The Animals/Britten: Young Person's Guide To The Orchestra,Leonard Bernstein
4662,1962,Best Rock & Roll Recording,Alley Cat,Bent Fabric
4663,1962,Best Country & Western Recording,Funny Way Of Laughin',Burl Ives
4664,1962,Best Rhythm & Blues Recording,I Can't Stop Loving You,Ray Charles
4665,1962,Best Folk Recording,If I Had A Hammer,"Peter, Paul And Mary"
4666,1962,Best Gospel Or Other Religious Recording,Great Songs Of Love And Faith,Mahalia Jackson
4668,1961,Record Of The Year,Moon River,Henry Mancini
4669,1961,Album Of The Year (Other Than Classical),Judy At Carnegie Hall,Judy Garland
4673,1961,"Best Solo Vocal Performance, Female",Judy At Carnegie Hall,Judy Garland
4674,1961,"Best Solo Vocal Performance, Male",Lollipops And Roses,Jack Jones
4675,1961,Best Jazz Performance - Soloist Or Small Group (Instrumental),Andre Previn Plays Harold Arlen,Andre Previn
4676,1961,Best Jazz Performance - Large Group (Instrumental),West Side Story,Stan Kenton
4678,1961,Best Performance By An Orchestra - For Dancing,Up A Lazy River,Si Zentner
4679,1961,Best Performance By An Orchestra - For Other Than Dancing,Breakfast At Tiffany's,Henry Mancini
4681,1961,Best Performance By A Vocal Group,High Flying,"Lambert, Hendricks And Ross"
4682,1961,Best Performance By A Chorus,Great Band With Great Voices,Johnny Mann Singers
4684,1961,Best Sound Track Album Or Recording Of Original Cast From Motion Picture Or Television,West Side Story,Original Cast
4686,1961,Best Comedy Performance,An Evening With Mike Nichols And Elaine May,Mike Nichols And Elaine May
4687,1961,Best Documentary Or Spoken Word Recording (Other Than Comedy),Humor In Music,Leonard Bernstein
4692,1961,Best Recording For Children,Prokofiev: Peter And The Wolf,Leonard Bernstein
4693,1961,Best Rock & Roll Recording,Let's Twist Again,Chubby Checker
4694,1961,Best Country & Western Recording,Big Bad John,Jimmy Dean
4695,1961,Best Rhythm & Blues Recording,Hit The Road Jack,Ray Charles
4696,1961,Best Folk Recording,Belafonte Folk Singers At Home And Abroad,Belafonte Folk Singers
4697,1961,Best Gospel Or Other Religious Recording,Everytime I Feel The Spirit,Mahalia Jackson
4709,1960,Record Of The Year,The Theme From A Summer Place,Percy Faith & His Orchestra
4710,1960,Album Of The Year,The Button-Down Mind Of Bob Newhart,Bob Newhart
4712,1960,"Best Vocal Performance Single Record Or Track, Female",Mack The Knife,Ella Fitzgerald
4713,1960,"Best Vocal Performance Album, Female",Mack The Knife - Ella In Berlin,Ella Fitzgerald
4714,1960,"Best Vocal Performance Single Record Or Track, Male",Georgia On My Mind,Ray Charles
